@relation UScensus_exercise

@attribute caseid numeric

@attribute dAge {0,1,2,3,4,5,6,7}

@attribute dAncstry1 {0,1,2,3,4,5,6,7,8,9,10,11}

@attribute dAncstry2  {0,1,2,3,4,5,6,7,8,9,10,11,12}
@attribute iAvail {0,1,2,3,4}

@attribute iCitizen {0,1,2,3,4}

@attribute iClass {0,1,2,3,4,5,6,7,8,9}

@attribute dDepart {0,1,2,3,4,5}
@attribute iDisabl1 {0,1,2}

@attribute iDisabl2 {0,1,2}

@attribute iEnglish {0,1,2,3,4}

@attribute iFeb55 {0,1}
@attribute iFertil {0,1,2,3,4,5,6,7,8,9,10,11,12,13}

@attribute dHispanic {0,1,2,3,4,5,6,7,8,9}

@attribute dHour89 {0,1,2,3,4,5}

@attribute dHours {0,1,2,3,4,5}

@attribute iImmigr {0,1,2,3,4,5,6,7,8,9,10}

@attribute dIncome1 {0,1,2,3,4}

@attribute dIncome2 {0,1}

@attribute dIncome3 {0,1}

@attribute dIncome4 {0,1}

@attribute dIncome5 {0,1}

@attribute dIncome6 {0,1}

@attribute dIncome7 {0,1}

@attribute dIncome8 {0,1}

@attribute dIndustry {0,1,2,3,4,5,6,7,8,9,10,11,12}

@attribute iKorean {0,1}

@attribute iLang1 {0,1,2}

@attribute iLooking {0,1,2}

@attribute iMarital {0,1,2,3,4}
@attribute iMay75880 {0,1}
@attribute iMeans {0,1,2,3,4,5,6,7,8,9,10,11,12}
@attribute iMilitary {0,1,2,3,4}

@attribute iMobility {0,1,2}
@attribute iMobillim {0,1,2}

@attribute dOccup {0,1,2,3,4,5,6,7,8}

@attribute iOthrserv {0,1}

@attribute iPerscare {0,1,2}

@attribute dPOB {0,1,2,3,4,5,6}

@attribute dPoverty {0,1,2}

@attribute dPwgt1 {0,1,2,3}

@attribute iRagechld {0,1,2,3,4}

@attribute dRearning {0,1,2,3,4,5}

@attribute iRelat1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13}

@attribute iRelat2 {0,1,2,3,4,5,6,7,8,9}

@attribute iRemplpar {0,111,112,113,114,121,122,133,134,141,211,212,213,221,222,223}

@attribute iRiders {0,1,2,3,4,5,6,7,8}

@attribute iRlabor {0,1,2,3,4,5,6}

@attribute iRownchld {0,1}

@attribute dRpincome {0,1,2,3,4,5}

@attribute iRPOB {10,21,22,23,24,31,32,33,34,35,36,40,51,52}

@attribute iRrelchld {0,1}

@attribute iRspouse {0,1,2,3,4,5,6}

@attribute iRvetserv {0,1,2,3,4,5,6,7,8,9,10,11}

@attribute iSchool {0,1,2,3}

@attribute iSept80 {0,1}

@attribute iSex {0,1}

@attribute iSubfam1 {0,1,2,3}

@attribute iSubfam2 {0,1,2,3}

@attribute iTmpabsnt {0,1,2,3}

@attribute dTravtime {0,1,2,3,4,5,6}

@attribute iVietnam {0,1}

@attribute dWeek89 {0,1,2}

@attribute iWork89 {0,1,2}

@attribute iWorklwk {0,1,2}

@attribute iWWII {0,1}

@attribute iYearsch {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17}

@attribute iYearwrk {0,1,2,3,4,5,6,7}

@attribute dYrsserv {0,1,2}



@data
22476,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,122,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22477,3,1,1,0,0,1,1,2,2,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,5,0,2,0,4,0,1,4,1,2,6,0,2,0,2,0,0,2,2,0,0,1,1,0,2,10,0,6,0,1,0,0,0,0,0,3,0,1,1,1,0,6,1,0
22478,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,121,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
22479,6,11,1,0,0,1,3,2,2,0,0,7,0,3,3,0,1,0,0,0,0,0,0,0,9,0,2,0,2,0,2,4,1,2,3,0,2,0,2,1,4,2,0,0,0,0,1,0,2,10,0,4,0,1,0,1,0,0,0,4,0,2,1,1,0,7,1,0
22480,5,1,1,0,0,6,5,2,2,0,0,4,0,5,5,0,3,1,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,1,0,2,0,2,2,4,4,1,0,0,1,1,0,4,23,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,11,1,0
22481,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
22482,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,0,4,0,2,0,223,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0
22483,7,2,3,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,21,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,6,0
22484,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,221,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
22485,3,11,1,0,0,1,2,2,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,6,0,2,0,2,0,1,4,1,2,6,0,2,0,2,1,0,3,9,0,0,1,1,0,3,10,0,4,0,1,0,0,0,0,0,5,0,2,1,1,0,5,1,0
22486,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22487,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,2,2,0,4,0,2,0,221,0,0,1,0,52,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
22488,4,11,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,0,0,4,1,2,0,0,2,0,1,0,2,0,0,0,0,0,6,0,2,10,0,5,0,1,0,1,0,0,3,0,0,0,2,2,0,7,6,0
22489,4,3,2,0,0,2,4,2,2,1,0,1,0,5,5,0,2,0,0,1,0,0,0,0,9,0,1,0,4,0,1,4,2,2,1,0,2,0,2,2,4,3,0,0,0,1,1,0,3,10,0,6,0,1,0,1,0,0,0,1,0,2,1,1,0,14,1,0
22490,5,1,1,0,0,1,2,2,2,0,0,3,0,4,4,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,0,4,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,6,0,2,1,1,0,10,1,0
22491,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
22492,5,11,1,4,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,3,0,0,2,2,2,6,0,2,0,1,2,0,0,2,0,0,0,3,0,0,23,0,5,7,1,0,0,0,0,3,0,0,0,2,2,0,9,3,1
22493,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,112,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,5,0,0
22494,3,1,1,0,0,1,5,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,1,2,3,0,2,0,2,1,4,2,2,0,0,1,1,0,2,10,0,6,0,2,0,1,0,0,0,1,0,1,1,1,0,11,1,0
22495,5,1,1,0,0,1,4,2,2,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,5,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,15,1,0
22496,3,1,1,0,0,1,4,2,2,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,2,2,5,0,2,0,2,2,0,3,2,0,0,1,1,0,3,10,0,6,0,1,0,0,0,0,0,1,0,1,1,1,0,9,1,0
22497,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
22498,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
22499,6,11,1,0,4,0,0,2,2,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,4,2,0,4,0,1,0,0,0,6,0,0,52,0,1,0,1,0,1,0,0,3,0,0,0,2,0,0,10,6,0
22500,7,0,1,0,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,2,2,0,0,0,2,1,2,2,0,2,0,2,1,0,0,0,0,0,0,6,0,2,21,0,1,10,1,0,0,0,0,0,0,0,0,2,2,1,14,4,1
22501,6,11,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,1,2,0,0,2,0,1,1,0,0,0,0,0,0,6,0,2,10,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,10,5,1
22502,3,1,2,0,0,1,5,1,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,1,2,6,0,2,0,2,0,0,2,6,0,0,3,1,0,2,10,0,6,0,1,0,0,0,0,0,4,0,2,1,1,0,10,1,0
22503,5,1,1,0,0,1,4,2,2,0,0,0,0,5,5,0,1,1,0,1,0,0,0,0,6,0,2,0,0,0,1,4,2,2,1,0,2,0,2,2,0,4,0,0,0,1,1,0,5,10,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,14,1,0
22504,4,1,2,0,0,1,0,2,2,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,2,0,2,2,4,0,0,4,1,2,6,0,2,0,2,1,0,3,0,0,0,0,6,0,4,24,0,6,0,1,0,0,0,0,3,0,0,1,1,2,0,10,2,0
22505,6,11,1,0,0,1,5,2,2,0,0,4,0,2,2,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,2,3,1,0,0,2,1,0,3,23,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,9,1,0
22506,3,1,12,0,0,1,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,9,0,2,2,0,0,0,4,2,2,3,0,2,0,2,1,4,2,1,0,0,0,6,0,2,23,0,1,0,2,0,1,0,0,3,0,0,1,1,2,0,14,2,0
22507,5,1,1,0,0,1,1,1,2,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,7,0,2,0,2,0,1,2,2,2,2,0,2,0,2,1,0,3,8,0,0,1,1,0,3,24,0,4,4,1,0,0,0,0,0,2,1,2,1,1,0,11,1,1
22508,6,0,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,7,0
22509,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,4,0,6,0,222,0,0,0,0,10,1,0,0,2,0,1,3,1,0,0,0,0,0,2,0,2,0,0
22510,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
22511,4,1,1,0,0,1,2,2,2,0,0,0,0,3,3,0,3,1,0,1,0,0,0,0,6,0,2,0,0,0,1,4,1,2,2,0,2,0,2,0,0,4,0,0,0,2,1,0,4,24,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,14,1,0
22512,7,11,1,0,3,0,0,2,2,0,0,4,0,0,0,10,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,4,1,2,0,0,2,4,2,2,4,0,0,0,0,0,6,0,2,51,0,3,0,1,0,1,0,0,3,0,0,0,2,0,0,7,6,0
22513,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,121,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22514,6,2,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,2,1,2,0,0,2,0,2,0,0,0,0,0,0,0,6,0,0,22,0,1,8,1,0,0,0,0,3,0,0,0,2,2,0,8,6,1
22515,6,1,2,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,2,2,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,10,7,0
22516,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,211,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
22517,6,11,1,0,0,1,4,1,2,1,0,0,0,3,4,0,1,0,0,0,0,0,0,0,8,0,1,0,0,0,1,4,2,2,1,0,2,0,2,1,0,2,1,0,0,1,1,0,2,23,0,1,0,1,0,0,0,0,0,5,0,1,1,1,0,11,1,0
22518,4,1,2,0,0,3,3,2,2,0,0,3,0,3,3,0,1,1,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,1,2,1,0,0,1,1,0,2,10,0,1,0,2,0,1,0,0,0,1,0,1,1,1,0,15,1,0
22519,4,11,1,0,0,1,5,2,2,0,0,1,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,10,4,2,2,1,0,2,0,2,1,4,3,0,0,0,0,1,0,3,21,0,2,0,1,0,1,0,0,0,3,0,2,1,1,0,17,1,0
22520,7,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,2,0,0,0,2,1,2,6,0,2,0,2,1,0,0,0,0,0,0,6,0,2,10,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,10,4,1
22521,6,2,12,0,0,1,0,2,2,0,0,4,0,3,0,0,2,0,0,0,0,0,0,0,4,0,2,2,2,0,0,4,2,2,2,0,2,0,2,2,4,3,5,0,0,0,3,0,3,10,0,4,0,1,0,1,0,0,1,0,0,1,1,2,0,10,1,0
22522,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,111,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22523,5,1,1,0,0,1,4,2,2,1,0,5,0,2,2,0,1,0,0,0,0,0,0,0,9,0,1,0,0,0,1,4,1,2,2,0,2,0,2,1,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,5,1,0
22524,5,1,1,0,0,1,3,2,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,9,0,2,0,2,0,1,2,2,2,1,0,2,0,2,2,0,3,0,0,0,1,1,0,3,10,0,4,4,3,0,0,0,0,0,2,1,2,1,1,0,14,1,1
22525,6,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,4,1,1,0,0,2,0,1,1,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,6,6,0
22526,6,1,1,0,0,1,4,2,2,0,0,5,0,1,1,0,1,0,0,1,0,0,0,0,7,0,2,0,0,0,1,4,2,2,2,0,2,0,1,1,4,2,1,0,0,1,1,0,2,21,0,1,0,1,0,1,0,0,0,6,0,1,1,1,0,10,1,0
22527,4,11,1,0,0,1,4,2,2,0,0,1,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,1,2,2,0,2,0,2,2,4,3,2,0,0,1,1,0,3,23,0,6,0,1,0,1,0,0,0,1,0,2,1,1,0,11,1,0
22528,4,1,2,0,0,8,0,2,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,8,0,2,0,4,0,11,4,2,2,3,0,2,0,1,0,4,0,10,0,0,0,1,0,0,10,0,6,0,1,0,1,0,0,0,0,0,1,1,1,0,7,1,0
22529,4,2,1,0,4,1,3,2,2,3,0,2,0,3,3,1,1,0,0,0,0,0,0,0,9,0,1,0,0,0,1,4,2,2,1,0,2,2,1,2,1,2,1,0,0,1,1,0,2,52,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,15,1,0
22530,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,121,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22531,2,1,1,0,0,1,4,2,2,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,8,0,2,0,4,0,1,4,1,2,3,0,2,0,1,2,4,2,2,0,0,2,1,0,2,10,0,6,0,2,0,1,0,0,0,3,0,1,1,1,0,8,1,0
22532,5,1,2,0,0,1,5,2,2,0,0,3,0,4,4,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,2,4,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
22533,3,1,2,4,0,1,0,2,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,6,0,2,1,0,0,0,4,1,2,2,0,2,0,2,1,0,2,2,0,0,0,3,0,2,23,0,2,0,1,0,0,0,0,1,0,0,1,1,2,0,9,1,0
22534,3,11,1,4,0,1,0,2,2,0,0,5,0,3,0,0,1,0,0,0,0,0,0,0,4,0,2,1,0,0,0,4,2,2,6,0,2,0,1,0,2,2,1,0,0,0,3,0,2,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,7,2,0
22535,4,1,2,0,0,1,1,2,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,2,2,6,0,2,0,2,0,0,4,0,0,0,2,1,0,4,10,0,1,0,1,0,0,0,0,0,6,0,2,1,1,0,10,1,0
22536,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
22537,2,1,1,0,0,1,1,2,2,0,0,0,0,2,5,0,1,0,0,1,0,0,0,0,7,0,2,0,4,0,1,4,2,2,3,0,2,0,2,1,0,2,2,0,0,2,1,0,2,23,0,6,0,1,0,0,0,0,0,1,0,1,1,1,0,6,1,0
22538,7,0,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,1,0,0,1,0,2,0,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,11,6,0
22539,4,3,2,0,0,1,4,2,2,0,0,0,9,5,5,0,4,0,0,1,0,0,0,0,6,0,2,0,0,0,1,4,2,2,2,0,2,0,2,2,0,5,0,0,0,1,1,0,5,21,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,14,1,0
22540,4,2,1,0,0,3,3,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,10,0,2,0,0,0,1,4,2,2,3,0,1,0,2,3,0,3,7,1,0,1,1,0,3,10,0,1,0,1,0,0,1,1,0,3,0,2,1,1,0,10,1,0
22541,5,1,2,0,0,1,3,2,2,0,0,3,0,1,1,0,1,0,0,1,0,0,0,0,8,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,2,2,1,0,0,1,1,0,2,24,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,11,1,0
22542,4,2,1,0,0,1,2,2,2,0,0,0,0,5,5,0,4,1,1,0,0,0,0,0,3,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,0,5,0,0,0,1,1,0,5,10,0,1,0,1,0,0,0,0,0,6,0,2,1,1,0,16,1,0
22543,7,1,2,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,1,0,0,4,1,1,0,0,2,0,1,1,4,0,0,0,0,0,6,0,2,23,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,1,6,0
22544,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,6,0,222,0,0,0,0,10,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
22545,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0
22546,6,1,1,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,0,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,14,6,0
22547,5,0,1,0,3,0,0,2,2,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,0,0,2,3,1,1,4,0,1,0,0,0,6,0,0,51,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,5,7,0
22548,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,112,0,0,1,0,23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0
22549,4,1,1,0,0,5,2,2,2,0,0,0,0,1,5,0,3,0,0,1,0,0,0,0,11,0,2,0,0,0,9,1,2,2,1,0,2,0,2,0,0,4,0,0,0,0,4,0,4,23,0,1,1,1,1,0,0,0,0,4,0,1,1,1,0,14,1,2
22550,4,1,2,0,0,1,3,2,2,0,0,0,0,5,5,0,4,1,1,0,0,0,0,0,9,0,2,0,4,0,1,4,2,2,1,0,2,0,2,1,0,5,10,0,0,1,1,0,5,10,0,6,0,1,0,0,0,0,0,5,0,2,1,1,0,16,1,0
22551,3,11,1,0,0,1,5,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,3,0,2,0,2,2,0,3,10,0,0,3,1,0,3,10,0,6,0,1,0,0,0,0,0,2,0,1,1,1,0,10,1,0
22552,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,1,0,4,0,2,0,111,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0
22553,3,6,1,0,4,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,4,2,2,0,0,2,3,2,1,0,0,7,4,0,0,3,0,0,52,0,6,0,3,0,0,0,0,1,0,0,0,2,2,0,13,7,0
22554,4,11,1,0,0,1,5,2,2,0,0,0,0,4,3,0,2,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,6,0,2,0,2,0,0,3,0,0,0,1,1,0,3,10,0,6,0,1,0,0,0,0,0,3,0,2,1,1,0,10,1,0
22555,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,112,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
22556,6,1,2,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,22,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,5,0
22557,3,11,1,0,0,1,3,2,2,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,5,0,2,0,2,1,4,3,1,0,0,1,1,0,3,21,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
22558,2,1,1,0,0,1,4,2,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,2,2,3,0,2,0,2,1,4,0,3,0,0,1,1,0,0,10,0,6,0,2,0,1,0,0,0,5,0,0,2,2,0,9,1,0
22559,5,11,2,0,0,5,3,2,2,0,0,1,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,2,1,2,1,0,2,0,2,1,4,3,1,0,0,1,1,0,3,23,0,1,4,1,0,1,0,0,0,3,1,2,1,1,0,11,1,1
22560,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
22561,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,211,0,0,1,0,23,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
22562,6,1,1,0,0,5,2,2,2,0,0,0,0,5,5,0,3,0,0,1,0,0,0,0,9,0,2,0,0,0,1,3,1,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,22,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,14,1,0
22563,5,1,1,0,0,6,4,2,2,0,0,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,4,1,2,4,0,2,0,2,2,2,2,1,0,0,1,1,0,2,10,0,1,0,2,0,1,0,0,0,2,0,1,1,1,0,14,1,0
22564,7,1,12,0,0,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,4,0,2,2,1,0,0,4,1,1,6,0,2,0,1,2,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,3,0
